image_name,y_true,y_pred,prob
Colpo_094.jpg,0,0,0.4283132
Colpo_095.jpg,0,0,0.43213278
Colpo_096.jpg,0,0,0.41162792
Colpo_097.jpg,0,0,0.43517116
Colpo_098.jpg,0,0,0.43178165
Colpo_099.jpg,1,0,0.43315268
Colpo_489.jpeg,0,0,0.39547035
Colpo_491.jpg,0,0,0.41106048
Colpo_492.jpg,1,0,0.417962
Colpo_494.jpg,0,0,0.42060098
Colpo_495.jpg,0,0,0.39862224
Colpo_498.jpg,0,0,0.4344293
Colpo_500.jpg,1,0,0.4648427
Colpo_510.jpg,0,0,0.4243462
Colpo_511.jpg,0,0,0.4217527
Colpo_512.jpg,0,0,0.42176244
Colpo_514.jpg,1,0,0.42162216
Colpo_519.jpg,0,0,0.4254482
Colpo_520.jpg,0,0,0.42505
Colpo_527.jpg,0,0,0.40181082
Colpo_530.jpg,1,0,0.39556375
Colpo_543.jpg,0,0,0.402199
Colpo_554.jpg,0,0,0.41135657
Colpo_555.jpg,0,0,0.41832018
Colpo_575.jpg,0,0,0.40303105
Colpo_585.jpg,0,0,0.4247861
Colpo_587.jpg,0,0,0.4336557
Colpo_590.jpg,0,0,0.43765876
Colpo_594.jpg,0,0,0.44073805
Colpo_600.jpg,0,0,0.43571183
Colpo_606.jpg,0,0,0.41253552
Colpo_617.jpg,0,0,0.40459648
Colpo_625.jpg,0,0,0.43806612
Colpo_626.jpg,0,0,0.41935068
Colpo_627.jpg,0,0,0.4164756
Colpo_628.jpg,1,0,0.42126694
Colpo_629.jpg,0,0,0.40037453
Colpo_630.jpg,1,0,0.42504436
Colpo_631.jpg,1,0,0.40360683
Colpo_635.jpg,1,0,0.43555093
Colpo_636.jpg,1,0,0.4300023
Colpo_637.jpg,1,0,0.39686865
Colpo_646.jpg,1,0,0.4135591
Colpo_650.jpg,0,0,0.43512347
Colpo_654.jpg,0,0,0.40441823
Colpo_661.jpg,1,0,0.41482535
Colpo_664.jpg,1,0,0.4185764
Colpo_669.jpg,1,0,0.3914882
Colpo_670.jpg,1,0,0.42149526
Colpo_672.jpg,1,0,0.41667947
Colpo_675.jpg,0,0,0.4175289
Colpo_679.jpg,1,0,0.42322743
Colpo_682.jpg,1,0,0.42712194
Colpo_689.jpg,1,0,0.4108518
Colpo_690.jpg,0,0,0.40542665
Colpo_692.jpg,0,0,0.4209815
Colpo_694.jpg,0,0,0.41727784
Colpo_695.jpg,0,0,0.44218048
Colpo_697.jpg,0,0,0.43855324
Colpo_706.jpg,1,0,0.40937716
Colpo_711.jpg,0,0,0.39861345
Colpo_715.jpg,0,0,0.44583184
Colpo_721.jpg,1,0,0.423569
Colpo_728.jpg,0,0,0.4148599
Colpo_731.jpg,1,0,0.4010492
Colpo_733.jpg,0,0,0.4193821
Colpo_734.jpg,0,0,0.4157801
Colpo_735.jpg,0,0,0.41518816
Colpo_736.jpg,0,0,0.42888755
Colpo_737.jpg,0,0,0.41571045
Colpo_740.jpg,0,0,0.4361532
Colpo_742.jpg,1,0,0.426305
Colpo_746.jpg,0,0,0.41239586
Colpo_747.jpg,0,0,0.4036292
Colpo_750.jpg,0,0,0.42069742
Colpo_752.jpg,0,0,0.4418463
Colpo_755.jpg,0,0,0.4080503
Colpo_757.jpg,1,0,0.41362247
Colpo_766.jpg,0,0,0.41796693
Colpo_774.jpg,1,0,0.41458777
Colpo_776.jpg,1,0,0.42242798
Colpo_778.jpg,0,0,0.4005883
Colpo_780.jpg,0,0,0.42482078
Colpo_782.jpg,0,0,0.41752082
Colpo_784.jpg,0,0,0.43842617
Colpo_788.jpg,0,0,0.4205505
Colpo_796.jpg,0,0,0.4321736
Colpo_799.jpg,1,0,0.43834847
Colpo_800.jpg,1,0,0.42058128
Colpo_801.jpg,1,0,0.4335197
Colpo_803.jpg,0,0,0.42583516
Colpo_806.jpg,1,0,0.41558817
Colpo_811.jpg,0,0,0.41675234
Colpo_812.jpg,1,0,0.39272216
Colpo_818.jpg,0,0,0.42803946
Colpo_820.jpg,1,0,0.41062576
Colpo_825.jpg,0,0,0.4182331
Colpo_828.jpg,0,0,0.42295173
Colpo_835.jpg,1,0,0.42642587
Colpo_839.jpg,1,0,0.39679983
Colpo_840.jpg,1,0,0.43707475
Colpo_845.jpg,1,0,0.43308157
Colpo_848.jpg,0,0,0.42614716
Colpo_853.jpg,0,0,0.401422
Colpo_864.jpg,0,0,0.43708524
Colpo_866.jpg,1,0,0.42723435
Colpo_869.jpg,1,0,0.39300644
Colpo_870.jpg,0,0,0.41969052
Colpo_872.jpg,0,0,0.4259384
Colpo_benign_0.jpg,0,0,0.4263922
Colpo_benign_10.jpg,1,0,0.41728696
Colpo_benign_1013.jpg,0,0,0.430577
Colpo_benign_1014.jpg,1,0,0.4216346
Colpo_benign_1019.jpg,0,0,0.4306156
Colpo_benign_102.jpg,0,0,0.44266784
Colpo_benign_1023.jpg,1,0,0.44239476
Colpo_benign_1024.jpg,1,0,0.45104048
Colpo_benign_1026.jpg,0,0,0.4106862
Colpo_benign_1027.jpg,1,0,0.4188842
Colpo_benign_1033.jpg,0,0,0.4152731
Colpo_benign_104.jpg,0,0,0.42222682
Colpo_benign_1056.jpg,1,0,0.4176701
Colpo_benign_1059.jpg,0,0,0.41290134
Colpo_benign_1061.jpg,1,0,0.43708077
Colpo_benign_1070.jpg,1,0,0.4300115
Colpo_benign_1071.jpg,0,0,0.4050381
Colpo_benign_1077.jpg,1,0,0.41332892
Colpo_benign_109.jpg,1,0,0.41813952
Colpo_benign_1093.jpg,0,0,0.4338327
Colpo_benign_1100.jpg,1,0,0.44202074
Colpo_benign_1105.jpg,1,0,0.43653953
Colpo_benign_1123.jpg,1,0,0.4270617
Colpo_benign_1134.jpg,0,0,0.4211629
Colpo_benign_1136.jpg,1,0,0.42781043
Colpo_benign_1139.jpg,1,0,0.42442477
Colpo_benign_1154.jpg,0,0,0.45711514
Colpo_benign_1161.jpg,0,0,0.42236075
Colpo_benign_1168.jpg,1,0,0.42017832
Colpo_benign_1174.jpg,1,0,0.42433882
Colpo_benign_1179.jpg,1,0,0.4344567
Colpo_benign_1190.jpg,1,0,0.4487784
Colpo_benign_1194.jpg,0,0,0.40485856
Colpo_benign_1199.jpg,1,0,0.43278047
Colpo_benign_12.jpg,0,0,0.42524728
Colpo_benign_1202.jpg,0,0,0.44455457
Colpo_benign_1204.jpg,0,0,0.4474684
Colpo_benign_1220.jpg,1,0,0.42601368
Colpo_benign_1223.jpg,1,0,0.4199401
Colpo_benign_1226.jpg,1,0,0.40286744
Colpo_benign_1229.jpg,1,0,0.4331591
Colpo_benign_1230.jpg,1,0,0.41098997
Colpo_benign_1239.jpg,1,0,0.426014
Colpo_benign_1251.jpg,0,0,0.44230565
Colpo_benign_1273.jpg,1,0,0.45275116
Colpo_benign_1274.jpg,1,0,0.441856
Colpo_benign_1281.jpg,1,0,0.41412923
Colpo_benign_1285.jpg,0,0,0.43098545
Colpo_benign_1288.jpg,1,0,0.43815497
Colpo_benign_1289.jpg,1,0,0.44139227
Colpo_benign_129.jpg,0,0,0.43940204
Colpo_benign_13.jpg,1,0,0.43156365
Colpo_benign_1308.jpg,0,0,0.41567674
Colpo_benign_1314.jpg,0,0,0.42188314
Colpo_benign_1320.jpg,0,0,0.39100096
Colpo_benign_1336.jpg,0,0,0.45355645
Colpo_benign_1344.jpg,0,0,0.41436914
Colpo_benign_1346.jpg,1,0,0.4393999
Colpo_benign_1370.jpg,1,0,0.38804644
Colpo_benign_138.jpg,1,0,0.43359184
Colpo_benign_1384.jpg,1,0,0.45206702
Colpo_benign_1389.jpg,0,0,0.4498854
Colpo_benign_139.jpg,0,0,0.4355871
Colpo_benign_1390.jpg,1,0,0.4330831
Colpo_benign_1393.jpg,1,0,0.42511538
Colpo_benign_14.jpg,1,0,0.45907933
Colpo_benign_1414.jpg,0,0,0.43613413
Colpo_benign_142.jpg,1,0,0.43460494
Colpo_benign_1422.jpg,1,0,0.41980588
Colpo_benign_1427.jpg,0,0,0.42002583
Colpo_benign_1430.jpg,1,0,0.41010374
Colpo_benign_1437.jpg,1,0,0.4306159
Colpo_benign_144.jpg,1,0,0.4269793
Colpo_benign_1464.jpg,0,0,0.41116235
Colpo_benign_1468.jpg,0,0,0.4221175
Colpo_benign_1473.jpg,0,0,0.4204254
Colpo_benign_148.jpg,1,0,0.41895488
Colpo_benign_160.jpg,0,0,0.44149175
Colpo_benign_171.jpg,0,0,0.44498745
Colpo_benign_176.jpg,1,0,0.4353295
Colpo_benign_180.jpg,1,0,0.42569286
Colpo_benign_181.jpg,0,0,0.4204787
Colpo_benign_191.jpg,1,0,0.43010867
Colpo_benign_201.jpg,1,0,0.45455703
Colpo_benign_205.jpg,1,0,0.4398372
Colpo_benign_208.jpg,1,0,0.41968986
Colpo_benign_215.jpg,1,0,0.44024926
Colpo_benign_229.jpg,0,0,0.4098575
Colpo_benign_237.jpg,1,0,0.4244643
Colpo_benign_239.jpg,1,0,0.44905126
Colpo_benign_245.jpg,0,0,0.4198885
Colpo_benign_254.jpg,0,0,0.43096128
Colpo_benign_262.jpg,0,0,0.4321837
Colpo_benign_281.jpg,0,0,0.407539
Colpo_benign_294.jpg,1,0,0.4055565
Colpo_benign_298.jpg,1,0,0.36786726
Colpo_benign_306.jpg,0,0,0.4428827
Colpo_benign_308.jpg,1,0,0.42286295
Colpo_benign_311.jpg,0,0,0.43624157
Colpo_benign_333.jpg,0,0,0.42543274
Colpo_benign_334.jpg,0,0,0.44041753
Colpo_benign_338.jpg,0,0,0.39479673
Colpo_benign_34.jpg,1,0,0.43285015
Colpo_benign_346.jpg,0,0,0.4408916
Colpo_benign_349.jpg,0,0,0.4403306
Colpo_benign_35.jpg,0,0,0.4226898
Colpo_benign_356.jpg,1,0,0.4302755
Colpo_benign_376.jpg,1,0,0.43413603
Colpo_benign_379.jpg,1,0,0.41723457
Colpo_benign_383.jpg,1,0,0.45280352
Colpo_benign_384.jpg,0,0,0.44098556
Colpo_benign_387.jpg,1,0,0.43799838
Colpo_benign_396.jpg,1,0,0.45203632
Colpo_benign_401.jpg,1,0,0.4364353
Colpo_benign_416.jpg,1,0,0.40719816
Colpo_benign_421.jpg,1,0,0.43301746
Colpo_benign_425.jpg,0,0,0.41697508
Colpo_benign_441.jpg,0,0,0.42605305
Colpo_benign_446.jpg,0,0,0.4356171
Colpo_benign_47.jpg,0,0,0.4318659
Colpo_benign_470.jpg,1,0,0.4434583
Colpo_benign_471.jpg,1,0,0.4099272
Colpo_benign_478.jpg,0,0,0.4419753
Colpo_benign_48.jpg,1,0,0.43527618
Colpo_benign_481.jpg,0,0,0.4182843
Colpo_benign_484.jpg,1,0,0.44712707
Colpo_benign_513.jpg,0,0,0.41231486
Colpo_benign_516.jpg,0,0,0.41771933
Colpo_benign_518.jpg,1,0,0.41636348
Colpo_benign_531.jpg,1,0,0.39874175
Colpo_benign_532.jpg,0,0,0.44910356
Colpo_benign_536.jpg,0,0,0.42478532
Colpo_benign_55.jpg,1,0,0.45886022
Colpo_benign_550.jpg,1,0,0.43663633
Colpo_benign_551.jpg,0,0,0.43407515
Colpo_benign_553.jpg,1,0,0.4350777
Colpo_benign_558.jpg,1,0,0.43706787
Colpo_benign_560.jpg,0,0,0.4216211
Colpo_benign_562.jpg,0,0,0.4234384
Colpo_benign_57.jpg,1,0,0.42106467
Colpo_benign_576.jpg,0,0,0.4514943
Colpo_benign_578.jpg,1,0,0.42483816
Colpo_benign_579.jpg,0,0,0.42378703
Colpo_benign_580.jpg,1,0,0.4311018
Colpo_benign_582.jpg,0,0,0.43732855
Colpo_benign_583.jpg,0,0,0.40604568
Colpo_benign_593.jpg,0,0,0.42436945
Colpo_benign_596.jpg,0,0,0.43819207
Colpo_benign_605.jpg,1,0,0.4087153
Colpo_benign_620.jpg,0,0,0.429776
Colpo_benign_623.jpg,0,0,0.43413597
Colpo_benign_624.jpg,0,0,0.43476257
Colpo_benign_645.jpg,0,0,0.44559142
Colpo_benign_649.jpg,1,0,0.43495584
Colpo_benign_653.jpg,1,0,0.41973874
Colpo_benign_660.jpg,1,0,0.43478817
Colpo_benign_663.jpg,0,0,0.4474118
Colpo_benign_667.jpg,0,0,0.4160691
Colpo_benign_668.jpg,0,0,0.43520483
Colpo_benign_677.jpg,0,0,0.3919568
Colpo_benign_7.jpg,1,0,0.44108763
Colpo_benign_700.jpg,1,0,0.42999327
Colpo_benign_710.jpg,0,0,0.42405394
Colpo_benign_713.jpg,0,0,0.45024905
Colpo_benign_725.jpg,1,0,0.4327789
Colpo_benign_732.jpg,1,0,0.4411783
Colpo_benign_739.jpg,1,0,0.4283802
Colpo_benign_745.jpg,0,0,0.4347542
Colpo_benign_759.jpg,1,0,0.38905913
Colpo_benign_763.jpg,0,0,0.42692298
Colpo_benign_764.jpg,0,0,0.3819085
Colpo_benign_765.jpg,0,0,0.4398334
Colpo_benign_769.jpg,1,0,0.4421912
Colpo_benign_779.jpg,1,0,0.43054712
Colpo_benign_783.jpg,0,0,0.42828825
Colpo_benign_787.jpg,1,0,0.41363847
Colpo_benign_791.jpg,0,0,0.4226315
Colpo_benign_802.jpg,1,0,0.4248924
Colpo_benign_809.jpg,0,0,0.4292621
Colpo_benign_81.jpg,0,0,0.4416443
Colpo_benign_810.jpg,0,0,0.42002103
Colpo_benign_817.jpg,0,0,0.3930989
Colpo_benign_821.jpg,1,0,0.44334692
Colpo_benign_833.jpg,1,0,0.4121644
Colpo_benign_836.jpg,0,0,0.4400042
Colpo_benign_842.jpg,0,0,0.44605717
Colpo_benign_855.jpg,1,0,0.40470472
Colpo_benign_879.jpg,0,0,0.4698047
Colpo_benign_880.jpg,1,0,0.45906606
Colpo_benign_887.jpg,0,0,0.4393976
Colpo_benign_890.jpg,0,0,0.43271598
Colpo_benign_895.jpg,1,0,0.44975474
Colpo_benign_901.jpg,1,0,0.4408813
Colpo_benign_908.jpg,1,0,0.4494127
Colpo_benign_917.jpg,1,0,0.44521332
Colpo_benign_918.jpg,1,0,0.44436243
Colpo_benign_920.jpg,0,0,0.43365523
Colpo_benign_921.jpg,1,0,0.4133946
Colpo_benign_928.jpg,0,0,0.43869388
Colpo_benign_930.jpg,0,0,0.42875913
Colpo_benign_96.jpg,0,0,0.42025006
Colpo_benign_965.jpg,1,0,0.460426
Colpo_benign_972.jpg,0,0,0.43315402
Colpo_benign_977.jpg,1,0,0.43577972
Colpo_benign_984.jpg,1,0,0.40166155
Colpo_benign_991.jpg,1,0,0.4595359
